[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 11100 11200 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            13900 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 1.5204E-06

'no. =139,  reg  =  10614'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   4.3378E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =140   reg =  10615

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   2.3747E-11  1.0000
   1.0500E-02   1.1500E-02   0.0000E+00  0.0000
   1.1500E-02   1.2500E-02   0.0000E+00  0.0000
   1.2500E-02   1.3500E-02   0.0000E+00  0.0000
   1.3500E-02   1.4500E-02   0.0000E+00  0.0000
   1.4500E-02   1.5500E-02   0.0000E+00  0.0000
   1.5500E-02   1.6500E-02   0.0000E+00  0.0000
   1.6500E-02   1.7500E-02   0.0000E+00  0.0000
   1.7500E-02   1.8500E-02   0.0000E+00  0.0000
   1.8500E-02   1.9500E-02   0.0000E+00  0.0000
   1.9500E-02   2.0500E-02   4.0108E-10  1.0000
   2.0500E-02   2.1500E-02   1.7012E-10  1.0000
   2.1500E-02   2.2500E-02   0.0000E+00  0.0000
   2.2500E-02   2.3500E-02   0.0000E+00  0.0000
   2.3500E-02   2.4500E-02   0.0000E+00  0.0000
   2.4500E-02   2.5500E-02   0.0000E+00  0.0000
   2.5500E-02   2.6500E-02   0.0000E+00  0.0000
   2.6500E-02   2.7500E-02   0.0000E+00  0.0000
   2.7500E-02   2.8500E-02   0.0000E+00  0.0000
   2.8500E-02   2.9500E-02   0.0000E+00  0.0000
   2.9500E-02   3.0500E-02   0.0000E+00  0.0000
   3.0500E-02   3.1500E-02   0.0000E+00  0.0000
   3.1500E-02   3.2500E-02   0.0000E+00  0.0000
   3.2500E-02   3.3500E-02   0.0000E+00  0.0000
   3.3500E-02   3.4500E-02   0.0000E+00  0.0000
   3.4500E-02   3.5500E-02   0.0000E+00  0.0000
   3.5500E-02   3.6500E-02   0.0000E+00  0.0000
   3.6500E-02   3.7500E-02   0.0000E+00  0.0000
   3.7500E-02   3.8500E-02   9.5150E-10  1.0000
   3.8500E-02   3.9500E-02   1.0042E-10  1.0000
   3.9500E-02   4.0500E-02   7.9977E-10  0.6116
   4.0500E-02   4.1500E-02   3.3866E-10  0.9567
   4.1500E-02   4.2500E-02   5.1498E-10  0.7463
   4.2500E-02   4.3500E-02   1.2783E-09  0.6624
   4.3500E-02   4.4500E-02   4.8568E-10  1.0000
   4.4500E-02   4.5500E-02   7.9008E-11  1.0000
   4.5500E-02   4.6500E-02   3.5542E-10  0.7172
   4.6500E-02   4.7500E-02   1.9370E-09  0.5215
   4.7500E-02   4.8500E-02   8.1830E-10  0.6574
   4.8500E-02   4.9500E-02   6.5924E-10  0.5902
   4.9500E-02   5.0500E-02   0.0000E+00  0.0000
   5.0500E-02   5.1500E-02   9.7325E-10  0.7432
   5.1500E-02   5.2500E-02   6.4781E-10  0.5815
   5.2500E-02   5.3500E-02   1.4034E-09  0.5912
   5.3500E-02   5.4500E-02   1.1020E-09  0.7320
   5.4500E-02   5.5500E-02   1.0020E-09  0.7357
   5.5500E-02   5.6500E-02   7.3078E-10  0.8106
   5.6500E-02   5.7500E-02   2.7800E-09  0.5042
   5.7500E-02   5.8500E-02   1.4735E-09  0.4673
   5.8500E-02   5.9500E-02   8.7784E-11  1.0000
   5.9500E-02   6.0500E-02   1.8277E-09  0.5135
   6.0500E-02   6.1500E-02   2.2457E-09  0.7316
   6.1500E-02   6.2500E-02   5.4099E-09  0.6235
   6.2500E-02   6.3500E-02   2.9805E-09  0.4890
   6.3500E-02   6.4500E-02   2.2110E-09  0.4374
   6.4500E-02   6.5500E-02   2.7576E-09  0.4980
   6.5500E-02   6.6500E-02   1.7725E-09  0.6896
   6.6500E-02   6.7500E-02   0.0000E+00  0.0000
   6.7500E-02   6.8500E-02   2.9116E-09  0.5694
   6.8500E-02   6.9500E-02   5.6349E-10  0.9055
   6.9500E-02   7.0500E-02   8.4561E-10  0.8851
   7.0500E-02   7.1500E-02   2.5856E-09  0.5391
   7.1500E-02   7.2500E-02   2.1016E-09  0.5543
   7.2500E-02   7.3500E-02   0.0000E+00  0.0000
   7.3500E-02   7.4500E-02   8.2129E-11  1.0000
   7.4500E-02   7.5500E-02   2.4651E-09  0.5572
   7.5500E-02   7.6500E-02   6.0060E-10  0.7785
   7.6500E-02   7.7500E-02   8.2446E-10  0.6238
   7.7500E-02   7.8500E-02   4.2739E-09  0.4399
   7.8500E-02   7.9500E-02   1.0388E-09  0.7074
   7.9500E-02   8.0500E-02   7.6616E-10  0.6390
   8.0500E-02   8.1500E-02   4.5211E-09  0.4201
   8.1500E-02   8.2500E-02   2.2815E-09  0.4402
   8.2500E-02   8.3500E-02   6.9380E-10  0.7288
   8.3500E-02   8.4500E-02   1.9735E-09  0.6069
   8.4500E-02   8.5500E-02   2.1529E-09  0.4605
   8.5500E-02   8.6500E-02   3.9375E-09  0.4660
   8.6500E-02   8.7500E-02   9.6964E-10  0.6373
   8.7500E-02   8.8500E-02   3.4717E-09  0.5156
   8.8500E-02   8.9500E-02   1.8248E-10  1.0000
   8.9500E-02   9.0500E-02   6.6466E-10  0.7359
   9.0500E-02   9.1500E-02   1.0730E-09  1.0000
   9.1500E-02   9.2500E-02   1.0581E-09  0.7778
   9.2500E-02   9.3500E-02   1.3438E-09  0.6763
   9.3500E-02   9.4500E-02   2.1123E-09  0.5732
   9.4500E-02   9.5500E-02   1.3634E-09  0.5876
   9.5500E-02   9.6500E-02   8.5360E-10  0.7269
   9.6500E-02   9.7500E-02   6.0809E-10  0.7142
   9.7500E-02   9.8500E-02   1.5464E-09  0.6037
   9.8500E-02   9.9500E-02   2.9197E-09  0.4597
   9.9500E-02   1.0050E-01   6.5270E-10  0.7072
   1.0050E-01   1.0150E-01   6.1846E-10  0.7073
   1.0150E-01   1.0250E-01   1.8572E-09  0.5804
   1.0250E-01   1.0350E-01   1.7179E-09  0.5283
   1.0350E-01   1.0450E-01   5.5317E-11  0.7689
   1.0450E-01   1.0550E-01   4.0432E-09  0.4244
   1.0550E-01   1.0650E-01   3.1048E-09  0.4628
   1.0650E-01   1.0750E-01   2.3231E-09  0.5206
   1.0750E-01   1.0850E-01   1.4552E-09  0.5372
   1.0850E-01   1.0950E-01   1.9958E-09  0.5451
   1.0950E-01   1.1050E-01   1.7984E-09  0.5620
   1.1050E-01   1.1150E-01   2.1029E-09  0.5744
   1.1150E-01   1.1250E-01   1.6287E-09  0.6783
   1.1250E-01   1.1350E-01   1.5772E-09  0.4601
   1.1350E-01   1.1450E-01   2.8031E-09  0.4632
   1.1450E-01   1.1550E-01   1.8003E-09  0.4640
   1.1550E-01   1.1650E-01   1.9848E-09  0.7562
   1.1650E-01   1.1750E-01   9.8558E-10  0.7794
   1.1750E-01   1.1850E-01   2.5676E-09  0.5537
   1.1850E-01   1.1950E-01   8.6729E-10  0.5201
   1.1950E-01   1.2050E-01   2.0534E-09  0.5170
   1.2050E-01   1.2150E-01   1.1860E-09  0.6104
   1.2150E-01   1.2250E-01   2.2707E-09  0.5106
   1.2250E-01   1.2350E-01   2.9231E-09  0.4954
   1.2350E-01   1.2450E-01   5.8637E-10  0.6465
   1.2450E-01   1.2550E-01   3.2690E-10  0.7525
   1.2550E-01   1.2650E-01   1.7616E-09  0.5054
   1.2650E-01   1.2750E-01   6.5886E-10  1.0000
   1.2750E-01   1.2850E-01   3.4553E-09  0.5005
   1.2850E-01   1.2950E-01   3.0337E-09  0.5913
   1.2950E-01   1.3050E-01   2.0727E-09  0.7004
   1.3050E-01   1.3150E-01   5.2897E-10  0.8175
   1.3150E-01   1.3250E-01   3.6650E-09  0.5395
   1.3250E-01   1.3350E-01   4.1341E-09  0.4025
   1.3350E-01   1.3450E-01   7.5768E-10  0.5814
   1.3450E-01   1.3550E-01   4.9735E-10  1.0000
   1.3550E-01   1.3650E-01   1.8687E-09  0.5146
   1.3650E-01   1.3750E-01   1.8210E-09  0.6211
   1.3750E-01   1.3850E-01   2.3570E-09  0.5875
   1.3850E-01   1.3950E-01   2.1491E-09  0.4735
   1.3950E-01   1.4050E-01   1.6614E-10  1.0000
   1.4050E-01   1.4150E-01   6.2793E-10  0.9031
   1.4150E-01   1.4250E-01   1.9031E-09  0.6613
   1.4250E-01   1.4350E-01   8.6036E-10  0.8094
   1.4350E-01   1.4450E-01   2.4285E-09  0.5145
   1.4450E-01   1.4550E-01   3.9633E-09  0.3397
   1.4550E-01   1.4650E-01   4.7427E-10  0.9564
   1.4650E-01   1.4750E-01   1.6619E-09  0.5588
   1.4750E-01   1.4850E-01   2.3826E-09  0.5387
   1.4850E-01   1.4950E-01   2.2222E-09  0.4503
   1.4950E-01   1.5050E-01   3.7391E-10  1.0000
   1.5050E-01   1.5150E-01   1.6598E-09  0.7377
   1.5150E-01   1.5250E-01   1.7615E-09  0.5342
   1.5250E-01   1.5350E-01   1.0659E-09  0.5998
   1.5350E-01   1.5450E-01   9.7289E-10  0.5983
   1.5450E-01   1.5550E-01   1.2586E-09  0.4912
   1.5550E-01   1.5650E-01   1.6876E-09  0.5308
   1.5650E-01   1.5750E-01   1.3108E-09  0.6049
   1.5750E-01   1.5850E-01   6.9737E-10  0.8642
   1.5850E-01   1.5950E-01   8.3775E-10  0.9571
   1.5950E-01   1.6050E-01   2.2932E-10  0.9202
   1.6050E-01   1.6150E-01   1.9050E-09  0.7429
   1.6150E-01   1.6250E-01   1.5843E-09  0.6164
   1.6250E-01   1.6350E-01   3.8275E-10  1.0000
   1.6350E-01   1.6450E-01   0.0000E+00  0.0000
   1.6450E-01   1.6550E-01   0.0000E+00  0.0000
   1.6550E-01   1.6650E-01   2.0912E-09  0.5632
   1.6650E-01   1.6750E-01   3.4312E-10  0.7668
   1.6750E-01   1.6850E-01   6.0004E-10  0.7091
   1.6850E-01   1.6950E-01   1.4507E-09  0.5845
   1.6950E-01   1.7050E-01   3.8845E-10  0.6431
   1.7050E-01   1.7150E-01   1.4347E-09  0.7707
   1.7150E-01   1.7250E-01   7.2822E-10  0.7264
   1.7250E-01   1.7350E-01   3.5443E-10  0.7902
   1.7350E-01   1.7450E-01   1.4011E-09  0.6454
   1.7450E-01   1.7550E-01   2.1153E-09  0.7717
   1.7550E-01   1.7650E-01   8.3168E-10  0.6747
   1.7650E-01   1.7750E-01   1.6354E-09  0.6914
   1.7750E-01   1.7850E-01   1.4929E-09  0.7526
   1.7850E-01   1.7950E-01   1.0728E-09  0.9276
   1.7950E-01   1.8050E-01   1.3595E-09  0.5537
   1.8050E-01   1.8150E-01   2.5631E-09  0.5091
   1.8150E-01   1.8250E-01   1.2770E-09  0.6079
   1.8250E-01   1.8350E-01   1.6654E-09  0.5246
   1.8350E-01   1.8450E-01   3.1582E-10  0.7529
   1.8450E-01   1.8550E-01   3.5248E-09  0.4535
   1.8550E-01   1.8650E-01   3.2011E-09  0.5316
   1.8650E-01   1.8750E-01   2.1568E-09  0.4617
   1.8750E-01   1.8850E-01   2.4364E-10  1.0000
   1.8850E-01   1.8950E-01   3.5634E-09  0.4860
   1.8950E-01   1.9050E-01   1.0279E-09  0.9425
   1.9050E-01   1.9150E-01   1.6106E-09  0.6776
   1.9150E-01   1.9250E-01   5.7237E-10  0.5601
   1.9250E-01   1.9350E-01   4.8320E-11  1.0000
   1.9350E-01   1.9450E-01   7.0718E-10  0.8018
   1.9450E-01   1.9550E-01   2.0072E-09  0.7695
   1.9550E-01   1.9650E-01   1.7093E-09  0.5958
   1.9650E-01   1.9750E-01   2.5160E-09  0.6412
   1.9750E-01   1.9850E-01   1.3393E-09  0.5954
   1.9850E-01   1.9950E-01   1.5389E-09  0.6285
   1.9950E-01   2.0050E-01   6.4682E-10  0.7284
   2.0050E-01   2.0750E-01   1.2641E-08  0.2511
   2.0750E-01   2.1250E-01   9.9581E-09  0.2726
   2.1250E-01   2.1750E-01   1.1304E-08  0.2430
   2.1750E-01   2.2250E-01   7.9561E-09  0.2915
   2.2250E-01   2.2750E-01   6.5946E-09  0.3042
   2.2750E-01   2.3250E-01   8.8326E-09  0.2899
   2.3250E-01   2.3750E-01   7.3366E-09  0.3527
   2.3750E-01   2.4250E-01   4.8298E-09  0.4158
   2.4250E-01   2.4750E-01   5.9519E-09  0.3176
   2.4750E-01   2.5250E-01   5.5709E-09  0.3050
   2.5250E-01   2.5750E-01   9.8784E-09  0.2607
   2.5750E-01   2.6250E-01   9.0078E-09  0.2755
   2.6250E-01   2.6750E-01   9.9478E-09  0.2992
   2.6750E-01   2.7250E-01   2.8726E-09  0.4800
   2.7250E-01   2.7750E-01   1.9909E-09  0.5501
   2.7750E-01   2.8250E-01   2.5644E-09  0.4575
   2.8250E-01   2.8750E-01   2.6948E-09  0.4987
   2.8750E-01   2.9250E-01   5.4880E-09  0.3372
   2.9250E-01   2.9750E-01   5.3209E-09  0.3856
   2.9750E-01   3.0250E-01   3.6639E-09  0.3836
   3.0250E-01   3.0750E-01   4.3281E-09  0.4779
   3.0750E-01   3.1250E-01   2.5596E-09  0.5719
   3.1250E-01   3.1750E-01   7.4490E-09  0.3325
   3.1750E-01   3.2250E-01   5.6959E-09  0.3644
   3.2250E-01   3.2750E-01   5.9276E-09  0.3381
   3.2750E-01   3.3250E-01   6.1620E-09  0.3508
   3.3250E-01   3.3750E-01   4.0517E-09  0.4129
   3.3750E-01   3.4250E-01   4.0575E-09  0.4863
   3.4250E-01   3.4750E-01   1.4984E-09  0.7092
   3.4750E-01   3.5250E-01   2.1982E-09  0.5518
   3.5250E-01   3.5750E-01   5.3847E-09  0.3817
   3.5750E-01   3.6250E-01   2.3154E-09  0.5776
   3.6250E-01   3.6750E-01   4.8067E-09  0.4874
   3.6750E-01   3.7250E-01   2.5336E-09  0.4390
   3.7250E-01   3.7750E-01   4.0035E-09  0.3890
   3.7750E-01   3.8250E-01   4.6715E-09  0.3958
   3.8250E-01   3.8750E-01   2.2983E-09  0.5050
   3.8750E-01   3.9250E-01   2.4094E-09  0.5755
   3.9250E-01   3.9750E-01   2.6969E-09  0.4777
   3.9750E-01   4.0250E-01   4.1474E-10  1.0000
   4.0250E-01   4.1500E-01   9.8419E-09  0.3085
   4.1500E-01   4.2500E-01   3.3095E-09  0.5928
   4.2500E-01   4.3500E-01   4.1649E-09  0.4055
   4.3500E-01   4.4500E-01   6.7811E-09  0.3360
   4.4500E-01   4.5500E-01   7.3161E-09  0.3039
   4.5500E-01   4.6500E-01   5.4230E-09  0.3911
   4.6500E-01   4.7500E-01   5.6014E-09  0.3240
   4.7500E-01   4.8500E-01   7.1103E-09  0.3382
   4.8500E-01   4.9500E-01   4.2365E-09  0.4530
   4.9500E-01   5.0500E-01   7.6468E-09  0.3272
   5.0500E-01   5.1500E-01   6.8357E-09  0.3428
   5.1500E-01   5.2500E-01   2.4593E-09  0.4349
   5.2500E-01   5.3500E-01   8.0549E-09  0.3147
   5.3500E-01   5.4500E-01   9.0327E-09  0.2768
   5.4500E-01   5.5500E-01   1.5493E-09  0.6171
   5.5500E-01   5.6500E-01   7.9854E-09  0.2961
   5.6500E-01   5.7500E-01   7.6169E-09  0.2807
   5.7500E-01   5.8500E-01   7.5684E-09  0.3199
   5.8500E-01   5.9500E-01   6.4315E-09  0.3078
   5.9500E-01   6.0500E-01   3.2194E-09  0.3857
   6.0500E-01   6.1500E-01   3.8830E-09  0.3726
   6.1500E-01   6.2500E-01   6.2910E-09  0.3493
   6.2500E-01   6.3500E-01   8.0257E-09  0.3226
   6.3500E-01   6.4500E-01   9.2467E-09  0.2906
   6.4500E-01   6.5500E-01   5.1572E-09  0.3779
   6.5500E-01   6.6500E-01   4.6940E-09  0.3935
   6.6500E-01   6.7500E-01   4.9221E-09  0.4045
   6.7500E-01   6.8500E-01   6.3212E-09  0.3376
   6.8500E-01   6.9500E-01   7.0327E-09  0.3394
   6.9500E-01   7.0500E-01   9.2961E-09  0.2911
   7.0500E-01   7.1500E-01   8.0444E-09  0.3063
   7.1500E-01   7.2500E-01   7.7654E-09  0.3257
   7.2500E-01   7.3500E-01   4.8018E-09  0.3710
   7.3500E-01   7.4500E-01   8.1699E-09  0.2992
   7.4500E-01   7.5500E-01   1.0428E-08  0.2666
   7.5500E-01   7.6500E-01   2.4569E-09  0.4908
   7.6500E-01   7.7500E-01   8.8048E-09  0.3282
   7.7500E-01   7.8500E-01   9.3534E-09  0.2923
   7.8500E-01   7.9500E-01   6.9947E-09  0.3195
   7.9500E-01   8.0500E-01   9.1960E-09  0.2786
   8.0500E-01   8.1500E-01   7.0748E-09  0.3309
   8.1500E-01   8.2500E-01   8.1801E-09  0.3129
   8.2500E-01   8.3500E-01   4.7727E-09  0.3611
   8.3500E-01   8.4500E-01   1.1792E-08  0.2517
   8.4500E-01   8.5500E-01   6.8388E-09  0.3850
   8.5500E-01   8.6500E-01   6.9979E-09  0.2984
   8.6500E-01   8.7500E-01   7.0884E-09  0.3226
   8.7500E-01   8.8500E-01   5.1028E-09  0.3838
   8.8500E-01   8.9500E-01   4.7375E-09  0.4626
   8.9500E-01   9.0500E-01   6.2896E-09  0.3081
   9.0500E-01   9.1500E-01   8.1387E-09  0.3182
   9.1500E-01   9.2500E-01   4.6701E-09  0.3468
   9.2500E-01   9.3500E-01   1.0142E-08  0.2754
   9.3500E-01   9.4500E-01   9.2250E-09  0.2555
   9.4500E-01   9.5500E-01   8.3756E-09  0.3021
   9.5500E-01   9.6500E-01   7.4654E-09  0.3244
   9.6500E-01   9.7500E-01   9.6334E-09  0.2885
   9.7500E-01   9.8500E-01   4.7020E-09  0.3608
   9.8500E-01   9.9500E-01   5.2808E-09  0.3544
   9.9500E-01   1.0050E+00   2.7735E-07  0.0512
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 1.1339E-06

'no. =140,  reg  =  10615'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   4.4155E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =141   reg =  10616

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   1.6848E-09  0.0499
   1.0500E-02   1.1500E-02   1.9582E-09  0.0534
   1.1500E-02   1.2500E-02   2.3198E-09  0.0572
